04/16/24|09:00|000010601|Goose Bay|-4|OZONE|PPB|20|Canadian Air and Precipitation Monitoring Network
04/16/24|09:00|000020104|CHARLOTTETOWN|-4|NO|PPB|0.3|Canada-Prince Edward Island1
04/16/24|09:00|000020104|CHARLOTTETOWN|-4|NO2|PPB|0.9|Canada-Prince Edward Island1
04/16/24|09:00|000020104|CHARLOTTETOWN|-4|OZONE|PPB|21|Canada-Prince Edward Island1
04/16/24|09:00|000020104|CHARLOTTETOWN|-4|PM2.5|UG/M3|3.4|Canada-Prince Edward Island1
04/16/24|09:00|000020104|CHARLOTTETOWN|-4|SO2|PPB|0|Canada-Prince Edward Island1
04/16/24|09:00|000020301|WELLINGTON|-4|NO|PPB|0.3|Canada-Prince Edward Island1
04/16/24|09:00|000020301|WELLINGTON|-4|NO2|PPB|0.5|Canada-Prince Edward Island1
04/16/24|09:00|000020301|WELLINGTON|-4|OZONE|PPB|7|Canada-Prince Edward Island1
04/16/24|09:00|000020301|WELLINGTON|-4|PM2.5|UG/M3|2.5|Canada-Prince Edward Island1
04/16/24|09:00|000020401|SOUTHAMPTON|-4|NO|PPB|0|Canada-Prince Edward Island1
04/16/24|09:00|000020401|SOUTHAMPTON|-4|NO2|PPB|0.3|Canada-Prince Edward Island1
04/16/24|09:00|000020401|SOUTHAMPTON|-4|OZONE|PPB|22|Canada-Prince Edward Island1
04/16/24|09:00|000020401|SOUTHAMPTON|-4|PM2.5|UG/M3|4.1|Canada-Prince Edward Island1
04/16/24|09:00|000030502|Kejimkujik Site B|-4|OZONE|PPB|18|Canadian Air and Precipitation Monitoring Network
04/16/24|09:00|000050113|Laval - Chomedey|-5|OZONE|PPB|31|Canada-Quebec1
04/16/24|09:00|000050113|Laval - Chomedey|-5|PM2.5|UG/M3|2.4|Canada-Quebec1
04/16/24|09:00|000050119|Longueuil|-5|OZONE|PPB|33|Canada-Quebec1
04/16/24|09:00|000050119|Longueuil|-5|PM2.5|UG/M3|2.8|Canada-Quebec1
04/16/24|09:00|000050122|Brossard - Parc Sorb|-5|OZONE|PPB|3|Canada-Quebec1
04/16/24|09:00|000050122|Brossard - Parc Sorb|-5|PM2.5|UG/M3|2|Canada-Quebec1
04/16/24|09:00|000050137|Terrebonne - Parc Va|-5|OZONE|PPB|36|Canada-Quebec1
04/16/24|09:00|000050137|Terrebonne - Parc Va|-5|PM2.5|UG/M3|1.8|Canada-Quebec1
04/16/24|09:00|000050204|Gatineau - Hull|-5|OZONE|PPB|17|Canada-Quebec1
04/16/24|09:00|000050204|Gatineau - Hull|-5|PM2.5|UG/M3|3.7|Canada-Quebec1
04/16/24|09:00|000050308|Québec - Vieux-Limoi|-5|OZONE|PPB|31|Canada-Quebec1
04/16/24|09:00|000050308|Québec - Vieux-Limoi|-5|PM2.5|UG/M3|1.9|Canada-Quebec1
04/16/24|09:00|000050310|Québec - Collège St-|-5|OZONE|PPB|32|Canada-Quebec1
04/16/24|09:00|000050310|Québec - Collège St-|-5|PM2.5|UG/M3|1.6|Canada-Quebec1
04/16/24|09:00|000050311|Québec - École Les P|-5|OZONE|PPB|32|Canada-Quebec1
04/16/24|09:00|000050311|Québec - École Les P|-5|PM2.5|UG/M3|1.4|Canada-Quebec1
04/16/24|09:00|000050504|Saguenay - UQAC|-5|OZONE|PPB|34|Canada-Quebec1
04/16/24|09:00|000050504|Saguenay - UQAC|-5|PM2.5|UG/M3|3.4|Canada-Quebec1
04/16/24|09:00|000050604|Rouyn-Noranda - Parc|-5|OZONE|PPB|33|Canada-Quebec1
04/16/24|09:00|000050604|Rouyn-Noranda - Parc|-5|PM2.5|UG/M3|2.6|Canada-Quebec1
04/16/24|09:00|000050803|Trois-Rivières - Éco|-5|OZONE|PPB|37|Canada-Quebec1
04/16/24|09:00|000050803|Trois-Rivières - Éco|-5|PM2.5|UG/M3|1.1|Canada-Quebec1
04/16/24|09:00|000051201|Shawinigan - Saint-M|-5|OZONE|PPB|35|Canada-Quebec1
04/16/24|09:00|000051201|Shawinigan - Saint-M|-5|PM2.5|UG/M3|0.8|Canada-Quebec1
04/16/24|09:00|000051501|Saint-Zéphirin-de-Co|-5|OZONE|PPB|35|Canada-Quebec1
04/16/24|09:00|000051501|Saint-Zéphirin-de-Co|-5|PM2.5|UG/M3|1.2|Canada-Quebec1
04/16/24|09:00|000052001|Charette|-5|OZONE|PPB|33|Canada-Quebec1
04/16/24|09:00|000052001|Charette|-5|PM2.5|UG/M3|1.1|Canada-Quebec1
04/16/24|09:00|000052301|Saint-Faustin-Lac-Ca|-5|OZONE|PPB|38|Canada-Quebec1
04/16/24|09:00|000052301|Saint-Faustin-Lac-Ca|-5|PM2.5|UG/M3|1.4|Canada-Quebec1
04/16/24|09:00|000052401|Parc de la Gatineau |-5|OZONE|PPB|18|Canada-Quebec1
04/16/24|09:00|000052401|Parc de la Gatineau |-5|PM2.5|UG/M3|2.2|Canada-Quebec1
04/16/24|09:00|000052701|Temiscaming|-5|OZONE|PPB|39|Canada-Quebec1
04/16/24|09:00|000052701|Temiscaming|-5|PM2.5|UG/M3|1.8|Canada-Quebec1
04/16/24|09:00|000052801|Auclair|-5|OZONE|PPB|35|Canada-Quebec1
04/16/24|09:00|000052801|Auclair|-5|PM2.5|UG/M3|2.7|Canada-Quebec1
04/16/24|09:00|000053201|Rés. Faun. Ashuapmus|-5|OZONE|PPB|33|Canada-Quebec1
04/16/24|09:00|000053201|Rés. Faun. Ashuapmus|-5|PM2.5|UG/M3|0.3|Canada-Quebec1
04/16/24|09:00|000053301|Deschambault|-5|OZONE|PPB|34|Canada-Quebec1
04/16/24|09:00|000053301|Deschambault|-5|PM2.5|UG/M3|0.4|Canada-Quebec1
04/16/24|09:00|000053601|Notre-Dame-du-Rosair|-5|OZONE|PPB|36|Canada-Quebec1
04/16/24|09:00|000053601|Notre-Dame-du-Rosair|-5|PM2.5|UG/M3|1.5|Canada-Quebec1
04/16/24|09:00|000053701|Saint-Hilaire-de-Dor|-5|OZONE|PPB|38|Canada-Quebec1
04/16/24|09:00|000053701|Saint-Hilaire-de-Dor|-5|PM2.5|UG/M3|1.7|Canada-Quebec1
04/16/24|09:00|000053801|Tingwick|-5|OZONE|PPB|39|Canada-Quebec1
04/16/24|09:00|000053801|Tingwick|-5|PM2.5|UG/M3|1.7|Canada-Quebec1
04/16/24|09:00|000054201|Chapais|-5|OZONE|PPB|36|Canadian Air and Precipitation Monitoring Network
04/16/24|09:00|000054401|Saint-Anicet|-5|OZONE|PPB|22|Canada-Quebec1
04/16/24|09:00|000054401|Saint-Anicet|-5|PM2.5|UG/M3|4.3|Canada-Quebec1
04/16/24|09:00|000054901|La Patrie - Ditton|-5|OZONE|PPB|35|Canada-Quebec1
04/16/24|09:00|000054901|La Patrie - Ditton|-5|PM2.5|UG/M3|1.7|Canada-Quebec1
04/16/24|09:00|000055001|Mont-Saint-Michel|-5|OZONE|PPB|32|Canada-Quebec1
04/16/24|09:00|000055001|Mont-Saint-Michel|-5|PM2.5|UG/M3|0.3|Canada-Quebec1
